id,cpu,mem,traffic
2822,1,14,214787
4935,1,14,214787
7048,1,14,214787
9161,1,14,214787
708,1,14,214786
2821,1,14,214786
4934,1,14,214786
7047,1,14,214786
9160,1,14,214786
707,1,14,214785
2820,1,14,214785
4933,1,14,214785
7046,1,14,214785
9159,1,14,214785
706,1,14,214784
2819,1,14,214784
4932,1,14,214784
7045,1,14,214784
9158,1,14,214784
705,1,14,214783
2818,1,14,214783
4931,1,14,214783
7044,1,14,214783
9157,1,14,214783
704,1,14,214782
2817,1,14,214782
4930,1,14,214782
7043,1,14,214782
9156,1,14,214782
703,1,14,214781
2816,1,14,214781
4929,1,14,214781
7042,1,14,214781
9155,1,14,214781
702,1,14,214780
2815,1,14,214780
4928,1,14,214780
7041,1,14,214780
9154,1,14,214780
701,1,14,214779
2814,1,14,214779
4927,1,14,214779
7040,1,14,214779
9153,1,14,214779
700,1,14,214778
2813,1,14,214778
4926,1,14,214778
7039,1,14,214778
9152,1,14,214778
699,1,14,214777
2812,1,14,214777
4925,1,14,214777
7038,1,14,214777
9151,1,14,214777
698,1,14,214776
2811,1,14,214776
4924,1,14,214776
7037,1,14,214776
9150,1,14,214776
697,1,14,214775
2810,1,14,214775
4923,1,14,214775
7036,1,14,214775
9149,1,14,214775
696,1,14,214774
2809,1,14,214774
4922,1,14,214774
7035,1,14,214774
9148,1,14,214774
695,1,14,214773
2808,1,14,214773
4921,1,14,214773
7034,1,14,214773
9147,1,14,214773
694,1,14,214772
2807,1,14,214772
4920,1,14,214772
7033,1,14,214772
9146,1,14,214772
693,1,14,214771
2806,1,14,214771
4919,1,14,214771
7032,1,14,214771
9145,1,14,214771
692,1,14,214770
2805,1,14,214770
4918,1,14,214770
7031,1,14,214770
9144,1,14,214770
691,1,14,214769
2804,1,14,214769
4917,1,14,214769
7030,1,14,214769
9143,1,14,214769
690,1,14,214768
2803,1,14,214768
4916,1,14,214768
7029,1,14,214768
9142,1,14,214768
689,1,14,214767
2802,1,14,214767
4915,1,14,214767
7028,1,14,214767
9141,1,14,214767
688,1,14,214766
2801,1,14,214766
4914,1,14,214766
7027,1,14,214766
9140,1,14,214766
687,1,14,214765
2800,1,14,214765
4913,1,14,214765
7026,1,14,214765
9139,1,14,214765
686,1,14,214764
2799,1,14,214764
4912,1,14,214764
7025,1,14,214764
9138,1,14,214764
685,1,14,214763
2798,1,14,214763
4911,1,14,214763
7024,1,14,214763
9137,1,14,214763
684,1,14,214762
2797,1,14,214762
4910,1,14,214762
7023,1,14,214762
9136,1,14,214762
683,1,14,214761
2796,1,14,214761
4909,1,14,214761
7022,1,14,214761
9135,1,14,214761
682,1,14,214760
2795,1,14,214760
4908,1,14,214760
7021,1,14,214760
9134,1,14,214760
681,1,14,214759
2794,1,14,214759
4907,1,14,214759
7020,1,14,214759
9133,1,14,214759
680,1,14,214758
2793,1,14,214758
4906,1,14,214758
7019,1,14,214758
9132,1,14,214758
679,1,14,214757
2792,1,14,214757
4905,1,14,214757
7018,1,14,214757
9131,1,14,214757
678,1,14,214756
2791,1,14,214756
4904,1,14,214756
7017,1,14,214756
9130,1,14,214756
677,1,14,214755
2790,1,14,214755
4903,1,14,214755
7016,1,14,214755
9129,1,14,214755
676,1,14,214754
2789,1,14,214754
4902,1,14,214754
7015,1,14,214754
9128,1,14,214754
675,1,14,214753
2788,1,14,214753
4901,1,14,214753
7014,1,14,214753
9127,1,14,214753
674,1,14,214752
2787,1,14,214752
4900,1,14,214752
7013,1,14,214752
9126,1,14,214752
673,1,14,214751
2786,1,14,214751
4899,1,14,214751
7012,1,14,214751
9125,1,14,214751
672,1,14,214750
2785,1,14,214750
4898,1,14,214750
7011,1,14,214750
9124,1,14,214750
671,1,14,214749
2784,1,14,214749
4897,1,14,214749
7010,1,14,214749
9123,1,14,214749
670,1,14,214748
2783,1,14,214748
4896,1,14,214748
7009,1,14,214748
9122,1,14,214748
669,1,14,214747
2782,1,14,214747
4895,1,14,214747
7008,1,14,214747
9121,1,14,214747
668,1,14,214746
2781,1,14,214746
4894,1,14,214746
7007,1,14,214746
9120,1,14,214746
667,1,14,214745
2780,1,14,214745
4893,1,14,214745
7006,1,14,214745
9119,1,14,214745
666,1,14,214744
2779,1,14,214744
4892,1,14,214744
7005,1,14,214744
9118,1,14,214744
665,1,14,214743
2778,1,14,214743
4891,1,14,214743
7004,1,14,214743
9117,1,14,214743
664,1,14,214742
2777,1,14,214742
4890,1,14,214742
7003,1,14,214742
9116,1,14,214742
663,1,14,214741
2776,1,14,214741
4889,1,14,214741
7002,1,14,214741
9115,1,14,214741
662,1,14,214740
2775,1,14,214740
4888,1,14,214740
7001,1,14,214740
9114,1,14,214740
661,1,14,214739
2774,1,14,214739
4887,1,14,214739
7000,1,14,214739
9113,1,14,214739
660,1,14,214738
2773,1,14,214738
4886,1,14,214738
6999,1,14,214738
9112,1,14,214738
659,1,14,214737
2772,1,14,214737
4885,1,14,214737
6998,1,14,214737
9111,1,14,214737
658,1,14,214736
2771,1,14,214736
4884,1,14,214736
6997,1,14,214736
9110,1,14,214736
657,1,14,214735
2770,1,14,214735
4883,1,14,214735
6996,1,14,214735
9109,1,14,214735
656,1,14,214734
2769,1,14,214734
4882,1,14,214734
6995,1,14,214734
9108,1,14,214734
655,1,14,214733
2768,1,14,214733
4881,1,14,214733
6994,1,14,214733
9107,1,14,214733
654,1,14,214732
2767,1,14,214732
4880,1,14,214732
6993,1,14,214732
9106,1,14,214732
653,1,14,214731
2766,1,14,214731
4879,1,14,214731
6992,1,14,214731
9105,1,14,214731
652,1,14,214730
2765,1,14,214730
4878,1,14,214730
6991,1,14,214730
9104,1,14,214730
651,1,14,214729
2764,1,14,214729
4877,1,14,214729
6990,1,14,214729
9103,1,14,214729
650,1,14,214728
2763,1,14,214728
4876,1,14,214728
6989,1,14,214728
9102,1,14,214728
649,1,14,214727
2762,1,14,214727
4875,1,14,214727
6988,1,14,214727
9101,1,14,214727
648,1,35,214726
2761,1,35,214726
4874,1,35,214726
6987,1,35,214726
9100,1,35,214726
647,1,35,214725
2760,1,35,214725
4873,1,35,214725
6986,1,35,214725
9099,1,35,214725
646,1,35,214724
2759,1,35,214724
4872,1,35,214724
6985,1,35,214724
9098,1,35,214724
645,1,35,214723
2758,1,35,214723
4871,1,35,214723
6984,1,35,214723
9097,1,35,214723
644,1,35,214722
2757,1,35,214722
4870,1,35,214722
6983,1,35,214722
9096,1,35,214722
643,1,35,214721
2756,1,35,214721
4869,1,35,214721
6982,1,35,214721
9095,1,35,214721
642,1,35,214720
2755,1,35,214720
4868,1,35,214720
6981,1,35,214720
9094,1,35,214720
641,1,35,214719
2754,1,35,214719
4867,1,35,214719
6980,1,35,214719
9093,1,35,214719
640,1,35,214718
2753,1,35,214718
4866,1,35,214718
6979,1,35,214718
9092,1,35,214718
639,1,35,214717
2752,1,35,214717
4865,1,35,214717
6978,1,35,214717
9091,1,35,214717
638,1,35,214716
2751,1,35,214716
4864,1,35,214716
6977,1,35,214716
9090,1,35,214716
637,1,35,214715
2750,1,35,214715
4863,1,35,214715
6976,1,35,214715
9089,1,35,214715
636,1,35,214714
2749,1,35,214714
4862,1,35,214714
6975,1,35,214714
9088,1,35,214714
635,1,35,214713
2748,1,35,214713
4861,1,35,214713
6974,1,35,214713
9087,1,35,214713
634,1,35,214712
2747,1,35,214712
4860,1,35,214712
6973,1,35,214712
9086,1,35,214712
633,1,35,214711
2746,1,35,214711
4859,1,35,214711
6972,1,35,214711
9085,1,35,214711
632,1,35,214710
2745,1,35,214710
4858,1,35,214710
6971,1,35,214710
9084,1,35,214710
631,1,35,214709
2744,1,35,214709
4857,1,35,214709
6970,1,35,214709
9083,1,35,214709
630,1,35,214708
2743,1,35,214708
4856,1,35,214708
6969,1,35,214708
9082,1,35,214708
629,1,35,214707
2742,1,35,214707
4855,1,35,214707
6968,1,35,214707
9081,1,35,214707
628,1,35,214706
2741,1,35,214706
4854,1,35,214706
6967,1,35,214706
9080,1,35,214706
627,1,35,214705
2740,1,35,214705
4853,1,35,214705
6966,1,35,214705
9079,1,35,214705
626,1,35,214704
2739,1,35,214704
4852,1,35,214704
6965,1,35,214704
9078,1,35,214704
625,1,35,214703
2738,1,35,214703
4851,1,35,214703
6964,1,35,214703
9077,1,35,214703
624,1,35,214702
2737,1,35,214702
4850,1,35,214702
6963,1,35,214702
9076,1,35,214702
623,1,35,214701
2736,1,35,214701
4849,1,35,214701
6962,1,35,214701
9075,1,35,214701
622,1,35,214700
2735,1,35,214700
4848,1,35,214700
6961,1,35,214700
9074,1,35,214700
621,1,35,214699
2734,1,35,214699
4847,1,35,214699
6960,1,35,214699
9073,1,35,214699
620,1,35,214698
2733,1,35,214698
4846,1,35,214698
6959,1,35,214698
9072,1,35,214698
619,1,35,214697
2732,1,35,214697
4845,1,35,214697
6958,1,35,214697
9071,1,35,214697
618,1,35,214696
2731,1,35,214696
4844,1,35,214696
6957,1,35,214696
9070,1,35,214696
617,1,35,214695
2730,1,35,214695
4843,1,35,214695
6956,1,35,214695
9069,1,35,214695
616,1,35,214694
2729,1,35,214694
4842,1,35,214694
6955,1,35,214694
9068,1,35,214694
615,1,35,214693
2728,1,35,214693
4841,1,35,214693
6954,1,35,214693
9067,1,35,214693
614,1,35,214692
2727,1,35,214692
4840,1,35,214692
6953,1,35,214692
9066,1,35,214692
613,1,35,214691
2726,1,35,214691
4839,1,35,214691
6952,1,35,214691
9065,1,35,214691
612,1,35,214690
2725,1,35,214690
4838,1,35,214690
6951,1,35,214690
9064,1,35,214690
611,1,35,214689
2724,1,35,214689
4837,1,35,214689
6950,1,35,214689
9063,1,35,214689
610,1,35,214688
2723,1,35,214688
4836,1,35,214688
6949,1,35,214688
9062,1,35,214688
609,1,35,214687
2722,1,35,214687
4835,1,35,214687
6948,1,35,214687
9061,1,35,214687
608,1,35,214686
2721,1,35,214686
4834,1,35,214686
6947,1,35,214686
9060,1,35,214686
607,1,35,214685
2720,1,35,214685
4833,1,35,214685
6946,1,35,214685
9059,1,35,214685
606,1,35,214684
2719,1,35,214684
4832,1,35,214684
6945,1,35,214684
9058,1,35,214684
605,1,35,214683
2718,1,35,214683
4831,1,35,214683
6944,1,35,214683
9057,1,35,214683
604,1,35,214682
2717,1,35,214682
4830,1,35,214682
6943,1,35,214682
9056,1,35,214682
603,1,35,214681
2716,1,35,214681
4829,1,35,214681
6942,1,35,214681
9055,1,35,214681
602,1,35,214680
2715,1,35,214680
4828,1,35,214680
6941,1,35,214680
9054,1,35,214680
601,1,35,214679
2714,1,35,214679
4827,1,35,214679
6940,1,35,214679
9053,1,35,214679
600,1,35,214678
2713,1,35,214678
4826,1,35,214678
6939,1,35,214678
9052,1,35,214678
599,1,35,214677
2712,1,35,214677
4825,1,35,214677
6938,1,35,214677
9051,1,35,214677
598,1,35,214676
2711,1,35,214676
4824,1,35,214676
6937,1,35,214676
9050,1,35,214676
597,1,35,214675
2710,1,35,214675
4823,1,35,214675
6936,1,35,214675
9049,1,35,214675
596,1,35,214674
2709,1,35,214674
4822,1,35,214674
6935,1,35,214674
9048,1,35,214674
595,1,35,214673
2708,1,35,214673
4821,1,35,214673
6934,1,35,214673
9047,1,35,214673
594,1,35,214672
2707,1,35,214672
4820,1,35,214672
6933,1,35,214672
9046,1,35,214672
593,1,35,214671
2706,1,35,214671
4819,1,35,214671
6932,1,35,214671
9045,1,35,214671
592,1,35,214670
2705,1,35,214670
4818,1,35,214670
6931,1,35,214670
9044,1,35,214670
591,1,35,214669
2704,1,35,214669
4817,1,35,214669
6930,1,35,214669
9043,1,35,214669
590,1,35,214668
2703,1,35,214668
4816,1,35,214668
6929,1,35,214668
9042,1,35,214668
589,1,35,214667
2702,1,35,214667
4815,1,35,214667
6928,1,35,214667
9041,1,35,214667
588,1,35,214666
2701,1,35,214666
4814,1,35,214666
6927,1,35,214666
9040,1,35,214666
587,1,35,214665
2700,1,35,214665
4813,1,35,214665
6926,1,35,214665
9039,1,35,214665
586,1,35,214664
2699,1,35,214664
4812,1,35,214664
6925,1,35,214664
9038,1,35,214664
585,1,35,214663
2698,1,35,214663
4811,1,35,214663
6924,1,35,214663
9037,1,35,214663
584,1,35,214662
2697,1,35,214662
4810,1,35,214662
6923,1,35,214662
9036,1,35,214662
583,1,35,214661
2696,1,35,214661
4809,1,35,214661
6922,1,35,214661
9035,1,35,214661
582,1,35,214660
2695,1,35,214660
4808,1,35,214660
6921,1,35,214660
9034,1,35,214660
581,1,35,214659
2694,1,35,214659
4807,1,35,214659
6920,1,35,214659
9033,1,35,214659
580,1,35,214658
2693,1,35,214658
4806,1,35,214658
6919,1,35,214658
9032,1,35,214658
579,1,35,214657
2692,1,35,214657
4805,1,35,214657
6918,1,35,214657
9031,1,35,214657
578,1,35,214656
2691,1,35,214656
4804,1,35,214656
6917,1,35,214656
9030,1,35,214656
577,1,35,214655
2690,1,35,214655
4803,1,35,214655
6916,1,35,214655
9029,1,35,214655
576,1,35,214654
2689,1,35,214654
4802,1,35,214654
6915,1,35,214654
9028,1,35,214654
575,1,35,214653
2688,1,35,214653
4801,1,35,214653
6914,1,35,214653
9027,1,35,214653
574,1,35,214652
2687,1,35,214652
4800,1,35,214652
6913,1,35,214652
9026,1,35,214652
573,1,35,214651
2686,1,35,214651
4799,1,35,214651
6912,1,35,214651
9025,1,35,214651
572,1,35,214650
2685,1,35,214650
4798,1,35,214650
6911,1,35,214650
9024,1,35,214650
571,1,35,214649
2684,1,35,214649
4797,1,35,214649
6910,1,35,214649
9023,1,35,214649
570,1,35,214648
2683,1,35,214648
4796,1,35,214648
6909,1,35,214648
9022,1,35,214648
569,1,35,214647
2682,1,35,214647
4795,1,35,214647
6908,1,35,214647
9021,1,35,214647
568,1,35,214646
2681,1,35,214646
4794,1,35,214646
6907,1,35,214646
9020,1,35,214646
567,1,35,214645
2680,1,35,214645
4793,1,35,214645
6906,1,35,214645
9019,1,35,214645
566,1,35,214644
2679,1,35,214644
4792,1,35,214644
6905,1,35,214644
9018,1,35,214644
565,1,35,214643
2678,1,35,214643
4791,1,35,214643
6904,1,35,214643
9017,1,35,214643
564,1,35,214642
2677,1,35,214642
4790,1,35,214642
6903,1,35,214642
9016,1,35,214642
563,1,35,214641
2676,1,35,214641
4789,1,35,214641
6902,1,35,214641
9015,1,35,214641
562,1,35,214640
2675,1,35,214640
4788,1,35,214640
6901,1,35,214640
9014,1,35,214640
561,1,35,214639
2674,1,35,214639
4787,1,35,214639
6900,1,35,214639
9013,1,35,214639
560,1,35,214638
2673,1,35,214638
4786,1,35,214638
6899,1,35,214638
9012,1,35,214638
559,1,35,214637
2672,1,35,214637
4785,1,35,214637
6898,1,35,214637
9011,1,35,214637
558,1,35,214636
2671,1,35,214636
4784,1,35,214636
6897,1,35,214636
9010,1,35,214636
557,1,35,214635
2670,1,35,214635
4783,1,35,214635
6896,1,35,214635
9009,1,35,214635
556,1,35,214634
2669,1,35,214634
4782,1,35,214634
6895,1,35,214634
9008,1,35,214634
555,1,35,214633
2668,1,35,214633
4781,1,35,214633
6894,1,35,214633
9007,1,35,214633
554,1,35,214632
2667,1,35,214632
4780,1,35,214632
6893,1,35,214632
9006,1,35,214632
553,1,35,214631
2666,1,35,214631
4779,1,35,214631
6892,1,35,214631
9005,1,35,214631
552,1,35,214630
2665,1,35,214630
4778,1,35,214630
6891,1,35,214630
9004,1,35,214630
551,1,35,214629
2664,1,35,214629
4777,1,35,214629
6890,1,35,214629
9003,1,35,214629
550,1,35,214628
2663,1,35,214628
4776,1,35,214628
6889,1,35,214628
9002,1,35,214628
549,1,35,214627
2662,1,35,214627
4775,1,35,214627
6888,1,35,214627
9001,1,35,214627
548,1,35,214626
2661,1,35,214626
4774,1,35,214626
6887,1,35,214626
9000,1,35,214626
547,1,35,214625
2660,1,35,214625
4773,1,35,214625
6886,1,35,214625
8999,1,35,214625
546,1,35,214624
2659,1,35,214624
4772,1,35,214624
6885,1,35,214624
8998,1,35,214624
545,1,35,214623
2658,1,35,214623
4771,1,35,214623
6884,1,35,214623
8997,1,35,214623
544,1,35,214622
2657,1,35,214622
4770,1,35,214622
6883,1,35,214622
8996,1,35,214622
543,1,35,214621
2656,1,35,214621
4769,1,35,214621
6882,1,35,214621
8995,1,35,214621
542,1,35,214620
2655,1,35,214620
4768,1,35,214620
6881,1,35,214620
8994,1,35,214620
541,1,35,214619
2654,1,35,214619
4767,1,35,214619
6880,1,35,214619
8993,1,35,214619
540,1,35,214618
2653,1,35,214618
4766,1,35,214618
6879,1,35,214618
8992,1,35,214618
539,1,35,214617
2652,1,35,214617
4765,1,35,214617
6878,1,35,214617
8991,1,35,214617
538,1,35,214616
2651,1,35,214616
4764,1,35,214616
6877,1,35,214616
8990,1,35,214616
537,1,35,214615
2650,1,35,214615
4763,1,35,214615
6876,1,35,214615
8989,1,35,214615
536,1,35,214614
2649,1,35,214614
4762,1,35,214614
6875,1,35,214614
8988,1,35,214614
535,1,35,214613
2648,1,35,214613
4761,1,35,214613
6874,1,35,214613
8987,1,35,214613
534,1,35,214612
2647,1,35,214612
4760,1,35,214612
6873,1,35,214612
8986,1,35,214612
533,1,35,214611
2646,1,35,214611
4759,1,35,214611
6872,1,35,214611
8985,1,35,214611
532,1,35,214610
2645,1,35,214610
4758,1,35,214610
6871,1,35,214610
8984,1,35,214610
531,1,35,214609
2644,1,35,214609
4757,1,35,214609
6870,1,35,214609
8983,1,35,214609
530,1,35,214608
2643,1,35,214608
4756,1,35,214608
6869,1,35,214608
8982,1,35,214608
529,1,35,214607
2642,1,35,214607
4755,1,35,214607
6868,1,35,214607
8981,1,35,214607
528,1,35,214606
2641,1,35,214606
4754,1,35,214606
6867,1,35,214606
8980,1,35,214606
527,1,35,214605
2640,1,35,214605
4753,1,35,214605
6866,1,35,214605
8979,1,35,214605
526,1,35,214604
2639,1,35,214604
4752,1,35,214604
6865,1,35,214604
8978,1,35,214604
525,1,35,214603
2638,1,35,214603
4751,1,35,214603
6864,1,35,214603
8977,1,35,214603
524,1,35,214602
2637,1,35,214602
4750,1,35,214602
6863,1,35,214602
8976,1,35,214602
523,1,35,214601
2636,1,35,214601
4749,1,35,214601
6862,1,35,214601
8975,1,35,214601
522,1,35,214600
2635,1,35,214600
4748,1,35,214600
6861,1,35,214600
8974,1,35,214600
521,1,35,214599
2634,1,35,214599
4747,1,35,214599
6860,1,35,214599
8973,1,35,214599
520,1,35,214598
2633,1,35,214598
4746,1,35,214598
6859,1,35,214598
8972,1,35,214598
519,1,35,214597
2632,1,35,214597
4745,1,35,214597
6858,1,35,214597
8971,1,35,214597
518,1,35,214596
2631,1,35,214596
4744,1,35,214596
6857,1,35,214596
8970,1,35,214596
517,1,35,214595
2630,1,35,214595
4743,1,35,214595
6856,1,35,214595
8969,1,35,214595
516,1,35,214594
2629,1,35,214594
4742,1,35,214594
6855,1,35,214594
8968,1,35,214594
515,1,35,214593
2628,1,35,214593
4741,1,35,214593
6854,1,35,214593
8967,1,35,214593
514,1,35,214592
2627,1,35,214592
4740,1,35,214592
6853,1,35,214592
8966,1,35,214592
513,1,35,214591
2626,1,35,214591
4739,1,35,214591
6852,1,35,214591
8965,1,35,214591
512,1,35,214590
2625,1,35,214590
4738,1,35,214590
6851,1,35,214590
8964,1,35,214590
511,1,35,214589
2624,1,35,214589
4737,1,35,214589
6850,1,35,214589
8963,1,35,214589
510,1,35,214588
2623,1,35,214588
4736,1,35,214588
6849,1,35,214588
8962,1,35,214588
509,1,35,214587
2622,1,35,214587
4735,1,35,214587
6848,1,35,214587
8961,1,35,214587
508,1,35,214586
2621,1,35,214586
4734,1,35,214586
6847,1,35,214586
8960,1,35,214586
507,1,35,214585
2620,1,35,214585
4733,1,35,214585
6846,1,35,214585
8959,1,35,214585
506,1,35,214584
2619,1,35,214584
4732,1,35,214584
6845,1,35,214584
8958,1,35,214584
505,1,35,214583
2618,1,35,214583
4731,1,35,214583
6844,1,35,214583
8957,1,35,214583
504,1,35,214582
2617,1,35,214582
4730,1,35,214582
6843,1,35,214582
8956,1,35,214582
503,1,35,214581
2616,1,35,214581
4729,1,35,214581
6842,1,35,214581
8955,1,35,214581
502,1,35,214580
2615,1,35,214580
4728,1,35,214580
6841,1,35,214580
8954,1,35,214580
501,1,35,214579
2614,1,35,214579
4727,1,35,214579
6840,1,35,214579
8953,1,35,214579
500,1,35,214578
2613,1,35,214578
4726,1,35,214578
6839,1,35,214578
8952,1,35,214578
499,1,35,214577
2612,1,35,214577
4725,1,35,214577
6838,1,35,214577
8951,1,35,214577
498,1,35,214576
2611,1,35,214576
4724,1,35,214576
6837,1,35,214576
8950,1,35,214576
497,1,35,214575
2610,1,35,214575
4723,1,35,214575
6836,1,35,214575
8949,1,35,214575
496,1,35,214574
2609,1,35,214574
4722,1,35,214574
6835,1,35,214574
8948,1,35,214574
495,1,35,214573
2608,1,35,214573
4721,1,35,214573
6834,1,35,214573
8947,1,35,214573
494,1,35,214572
2607,1,35,214572
4720,1,35,214572
6833,1,35,214572
8946,1,35,214572
493,1,35,214571
2606,1,35,214571
4719,1,35,214571
6832,1,35,214571
8945,1,35,214571
492,1,35,214570
2605,1,35,214570
4718,1,35,214570
6831,1,35,214570
8944,1,35,214570
491,1,35,214569
2604,1,35,214569
4717,1,35,214569
6830,1,35,214569
8943,1,35,214569
490,1,35,214568
2603,1,35,214568
4716,1,35,214568
6829,1,35,214568
8942,1,35,214568
489,1,35,214567
2602,1,35,214567
4715,1,35,214567
6828,1,35,214567
8941,1,35,214567
488,1,35,214566
2601,1,35,214566
4714,1,35,214566
6827,1,35,214566
8940,1,35,214566
487,1,35,214565
2600,1,35,214565
4713,1,35,214565
6826,1,35,214565
8939,1,35,214565
486,1,35,214564
2599,1,35,214564
4712,1,35,214564
6825,1,35,214564
8938,1,35,214564
485,1,35,214563
2598,1,35,214563
4711,1,35,214563
6824,1,35,214563
8937,1,35,214563
2113,30,31,146248
4226,30,31,146248
6339,30,31,146248
8452,30,31,146248
2112,30,31,146247
4225,30,31,146247
6338,30,31,146247
8451,30,31,146247
2111,30,31,146246
4224,30,31,146246
6337,30,31,146246
8450,30,31,146246
2110,30,31,146245
4223,30,31,146245
6336,30,31,146245
8449,30,31,146245
2109,30,31,146244
4222,30,31,146244
6335,30,31,146244
8448,30,31,146244
2108,30,31,146243
4221,30,31,146243
6334,30,31,146243
8447,30,31,146243
2107,30,31,146242
4220,30,31,146242
6333,30,31,146242
8446,30,31,146242
2106,30,31,146241
4219,30,31,146241
6332,30,31,146241
8445,30,31,146241
2105,30,31,146240
4218,30,31,146240
6331,30,31,146240
8444,30,31,146240
2104,30,31,146239
4217,30,31,146239
6330,30,31,146239
8443,30,31,146239
2103,30,31,146238
4216,30,31,146238
6329,30,31,146238
8442,30,31,146238
2102,30,31,146237
4215,30,31,146237
6328,30,31,146237
8441,30,31,146237
2101,30,31,146236
4214,30,31,146236
6327,30,31,146236
8440,30,31,146236
2100,30,31,146235
4213,30,31,146235
6326,30,31,146235
8439,30,31,146235
2099,30,31,146234
4212,30,31,146234
6325,30,31,146234
8438,30,31,146234
2098,30,31,146233
4211,30,31,146233
6324,30,31,146233
8437,30,31,146233
2097,30,31,146232
4210,30,31,146232
6323,30,31,146232
8436,30,31,146232
2096,30,31,146231
4209,30,31,146231
6322,30,31,146231
8435,30,31,146231
2095,30,31,146230
4208,30,31,146230
6321,30,31,146230
8434,30,31,146230
2094,30,31,146229
4207,30,31,146229
6320,30,31,146229
8433,30,31,146229
2093,30,31,146228
4206,30,31,146228
6319,30,31,146228
8432,30,31,146228
2092,30,31,146227
4205,30,31,146227
6318,30,31,146227
8431,30,31,146227
2091,30,31,146226
4204,30,31,146226
6317,30,31,146226
8430,30,31,146226
2090,30,31,146225
4203,30,31,146225
6316,30,31,146225
8429,30,31,146225
2089,30,31,146224
4202,30,31,146224
6315,30,31,146224
8428,30,31,146224
2088,30,31,146223
4201,30,31,146223
6314,30,31,146223
8427,30,31,146223
2087,30,31,146222
4200,30,31,146222
6313,30,31,146222
8426,30,31,146222
2086,30,31,146221
4199,30,31,146221
6312,30,31,146221
8425,30,31,146221
2085,30,31,146220
4198,30,31,146220
6311,30,31,146220
8424,30,31,146220
2084,30,31,146219
4197,30,31,146219
6310,30,31,146219
8423,30,31,146219
2083,30,31,146218
4196,30,31,146218
6309,30,31,146218
8422,30,31,146218
2082,30,31,146217
4195,30,31,146217
6308,30,31,146217
8421,30,31,146217
2081,30,31,146216
4194,30,31,146216
6307,30,31,146216
8420,30,31,146216
2080,30,31,146215
4193,30,31,146215
6306,30,31,146215
8419,30,31,146215
2079,30,31,146214
4192,30,31,146214
6305,30,31,146214
8418,30,31,146214
2078,30,31,146213
4191,30,31,146213
6304,30,31,146213
8417,30,31,146213
2077,30,31,146212
4190,30,31,146212
6303,30,31,146212
8416,30,31,146212
2076,30,31,146211
4189,30,31,146211
6302,30,31,146211
8415,30,31,146211
2075,30,31,146210
4188,30,31,146210
6301,30,31,146210
8414,30,31,146210
2074,30,31,146209
4187,30,31,146209
6300,30,31,146209
8413,30,31,146209
2073,30,31,146208
4186,30,31,146208
6299,30,31,146208
8412,30,31,146208
2072,30,31,146207
4185,30,31,146207
6298,30,31,146207
8411,30,31,146207
2071,30,31,146206
4184,30,31,146206
6297,30,31,146206
8410,30,31,146206
2070,30,31,146205
4183,30,31,146205
6296,30,31,146205
8409,30,31,146205
2069,30,31,146204
4182,30,31,146204
6295,30,31,146204
8408,30,31,146204
2068,30,31,146203
4181,30,31,146203
6294,30,31,146203
8407,30,31,146203
2067,30,31,146202
4180,30,31,146202
6293,30,31,146202
8406,30,31,146202
2066,30,31,146201
4179,30,31,146201
6292,30,31,146201
8405,30,31,146201
